company_name,url,job_name,city,salary,experience,company_area,company_size,description
杭州青塔科技有限公司,https://jobs.51job.com/hangzhou-gsq/122068074.html?s=01&t=0,数据分析师,杭州,6000-8000,1年经验,"互联网/电子商务,教育/培训/院校",50-150人,我们需要您：1.根据公司安排进行高等教育相关数据的采集、清理、整理、分析；2.对数据进行挖掘及建模分析，提炼数据背后的价值；3.参与公司数据产品的运维与更新。我们希望您：1.统计学、教育学等相关本科及以上学历，1年左右工作经验，也接受优秀的应届毕业生；2.对高等教育、互联网、数据分析等熟悉并且足够感兴趣；3.逻辑分析能力较强，有一定的数据意识。职能类别：数据分析师关键字：数据处理数据分析[联系方式已脱敏]
杭州帅车网络科技有限公司,https://jobs.51job.com/hangzhou/122320317.html?s=01&t=0,数据分析师,杭州,6000-8000,3-4年经验,汽车,50-150人,职位描述：负责协助总[联系人已脱敏]据、销售线索进行汇总、分析，提出合理化建议负责车辆出入库管理，车辆证照及资料流转跟进跟进线上销售线索的转化进度负责二手车展厅的5s管理负责后台人员日常工作的安排、调度任职要求本科学历，28—35岁，有二手车行业同岗位工作经验优先亲和力强，沟通协调能力佳熟练使用办公软件职能类别：数据分析师[联系方式已脱敏]
杭州汇数智通科技有限公司,https://jobs.51job.com/hangzhou-jgq/123119035.html?s=01&t=0,数据分析师,杭州,3000-4500,1年经验,"互联网/电子商务,计算机软件",少于50人,职位描述：不能实习半年以上，勿扰！！！职位描述1、学习并掌握运用公司数据分析产品datafocus进行数据处理、数据可视化以及数据分析；2、深入分析相应的商业领域数据，总结行业分析方法，撰写数据分析报告；3、根据数据分析实践开发相应的数据分析视频教程、数据分析专题教程；4、数字敏感、有敏锐的分析头脑、以及文字功底好者优先；职能类别：数据分析师[联系方式已脱敏]
杭州谱育科技发展有限公司,https://jobs.51job.com/hangzhou-laq/121208079.html?s=01&t=0,数据分析工程师（谱育科技）,杭州,5000-8000,无需经验,仪器仪表/工业自动化,1000-5000人,岗位职责：1.审核现场大气监测站出具的数据，对异常数据进行分析判断；2.对大气监测站的数据进行统计分析，根据现有的分析模型判断当地的空气情况；3.根据统计分析的数据编制当地大气质量报告，并给予治理建议；岗位要求：1.本科及以上学历，环境化学相关专业，经验不限；2.了解GC、GC-MS的基本原理及操作步骤；3.沟通能力良好，有一定的组织协调能力；职能类别：环保检测环保工程师[联系方式已脱敏]
浙江城建规划设计院有限公司,https://jobs.51job.com/hangzhou/121482580.html?s=01&t=0,生态空间数据分析师,杭州,8000-10000,2年经验,建筑/建材/工程,150-500人,1.从事遥感测绘、地理信息、土地利用规划、景观生态学等相关工作实践三年以上(大学本科及以上学历)；2.具有熟练的设计软件操作能力；3.具备较强的数据分析能力和遥感数据处理能力。4.985大学毕业者优先。5.具有复合专业背景的优先。职能类别：城市规划设计规划与设计[联系方式已脱敏]
杭州康晟健康管理咨询有限公司,https://jobs.51job.com/hangzhou-yhq/120680098.html?s=01&t=0,数据分析主管（杭州）,杭州,15000-20000,5-7年经验,"医疗/护理/卫生,互联网/电子商务",500-1000人,"岗位职责:1、负责运营业务数据管理、业务分析工作，对各类分析任务中发现的问题，进行跟踪、定位、分析；2、应用数据策略，挖掘资源有效配置及高效运营内部逻辑，制定资源扩张的合理模型，优化资源效率运营模式；3、应用数据和系统化资源制定各类预算（包含薪酬测算、核算）计划，合理调配资源，监控计划完成过程；4、构建各种分析和预测模型，通过跟踪和监控重点数据,发现潜在的缺陷与机会,为业务决策提供数据支撑；5、根据公司政策和业务发展趋势，定期做销售分析，从产品维度、行业维度、客户维度等对整体业务进行分析，发现问题预警，提出解决办法。对重要节点或特殊节点业务消耗的变化进行专门研究并形成分析报告；6、主动做好业务中各指项目的数据回顾和分析，帮助业务沉淀经验。任职要求：1、统招本科及以上学历，三年以上互联网数据分析经验或数据化运营经验，有团队管理经验优先，医疗互联网行业优先；2、熟悉统计分析软件，熟悉EXCEL公式及函数，熟练掌握SQL；3、良好的逻辑思维与业务分析能力；4、熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题；5、良好的团队内外沟通协调能力、抗压性强，能适应较高强度环境。职能类别：数[联系人已脱敏]/[联系人已脱敏]"
武汉佰钧成技术有限责任公司,https://jobs.51job.com/hangzhou-xhq/123279137.html?s=01&t=0,数据分析助理,杭州,8000-10000,2年经验,"计算机软件,计算机服务(系统、数据服务、维修)",10000人以上,职位要求：1.数据开发能力（掌握SQL代码编写技能；熟练使用Excel；有数据看板建立经验）。2.数据产品能力（对同质性的数据开发需求进行抽象整合为产品功能，并梳理具体数据逻辑与技术开发或PD沟通的能力）职位描述：对蚂蚁不同合作伙伴与蚂蚁的业务合作量进行统计、监控。用于对外费用对账结算、对内不同业务线的费用管理。工作内容：1、年初预算2、采购需求评估与提交3、需求维护&月报4、合同履约&维护5、数据枢纽平台运营及底层数据维护6、供应商资质审核及日常维护职能类别：运维开发[联系方式已脱敏]
浙江创课网络科技有限公司,https://jobs.51job.com/hangzhou-jgq/122991204.html?s=01&t=0,数据分析师,杭州,6000-10000,3-4年经验,"教育/培训/院校,互联网/电子商务",500-1000人,岗位职责：1、对市场业务发展动态进行分析，对业务发展过程中的问题进行专题分析，提出解决问题的方法和建议；2、业务动态监控与业务通报，定期汇总统计分析营销中心发展情况的数据并以通报形式监督业务的发展；3、负责公司日报、周报、季报、年报等各类业务经营报表的编报，对于各项指标的标杆进行分析，找出其中的逻辑关系和亮点，供市场人员复制；4、对销售计划的执行进行监督，销售激励预算的分析，拟定，执行，反馈与落实整改。任职资格：1.全日制大专及以上学历；2.有1年以上数据分析经验，有互联网行业数据分析工作经验优先；3.具有良好的业务敏感度和优秀的数据分析能力职能类别：数据分析师关键字：数据分析数据处理统计[联系方式已脱敏]
聚光科技（杭州）股份有限公司-环境资源事业部,https://jobs.51job.com/hangzhou/123353539.html?s=01&t=0,环保数据分析专员,杭州,6000-8000,1年经验,仪器仪表/工业自动化,5000-10000人,岗位职责：1)负责平台数据的统计、整理、汇总，并根据项目需求进行分析处理；2)监控数据，及时发现报警数据或异常数据，并开展相应的数据分析，提供决策基础；3)负责常规、定期数据报告的撰写与推送；4)负责发现汇总数据分析异常问题，定期进行反馈；5)完成临时安排的其他工作。任职要求：环境工程、自动化、环境监测、电子信息类等相关专业，有驾驶证者优先。职能类别：数据分析师环保检测[联系方式已脱敏]
萌牙家电动牙刷,https://jobs.51job.com/ningbo/123259363.html?s=01&t=0,数据分析师（双休）,杭州,12000-22000,无需经验,互联网/电子商务,50-150人,（PS：建议您仔细阅读[联系人已脱敏]，将[联系人已脱敏]看完再投递简历。）萌牙家自2015年成立，始终坚持打造高质量团队，目前80%以上的员工均是重点高校毕业，有较强的学习能力，钻研精神，在大家的团结奋斗下2020年预计全年营业额达2亿。现有天猫、淘宝、京东、小红书4家店铺，线上为主，线下辅助的商业模式；后续将拓展洁面仪、冲牙器等多产品体系，现发展劲头已吸引多方风投关注及接洽。我们将继续秉持理念，不忘初心，励志成为让中国人骄傲的国际品牌。岗位性质：偏商务分析方向工作目标：做好广告投放的风险控制，帮助业务人员实现业绩目标岗位需求原因：公司发展迅速，团队扩张薪资等级：设置有岗位梯度P1-P10级，对应7000-24500不同的岗位薪资晋升路线：设置有岗位纵向专业资格晋升及管理晋升，同时鼓励内部创业和新项目开拓一、你需要做什么：1.为公司的品牌战略扩张做行业分析，根据营销数据提出建设性的建议2.为公司的标准化数据化体系提供技术上的支持3.优化业务部门的业务，具体如下：A快速并充分理解KOL合作业务，用数据来体现业务工作的水平，建立分析指标体系，并定期输出业务报表B与各广告投放部门紧密合作，把关合作大V的广告质量，监控业务进展和结果，重视投入产出比，对数据负责C关注微博/B站/[联系方式已脱敏]/小红书等平台动态，及时更新数据分析体系指标，调整平台运营和广告投放策略二、我们对你的要求（都是硬性要求！）：1、985/211学历，专业不限2、具有非常强的业务理解能力和定性分析能力，逻辑清晰，对数据敏感3、学习能力极强，善于沟通、团队协作能力优秀，对数据负责萌牙的价值观：不断学习、艰苦奋斗、团队合作、乐于助人！我们要求每位员工每月都要看8本以上图书，我们员工的工资和学习成果相关，你的待遇和你的成长速度成正比！萌牙的信念：让每个人的口腔更健康，为生活展露健康自信的微笑！萌牙的用人标准：价值观是我们独特的用人标准！我们将一直强调身体和思想上同步的艰苦奋斗，努力学习知识，学习他人，不断反思自己，纠正自己，从而有所创新，有所进取！高压下的鞭策和成长，是我们对待每一位战友的态度和期许！我们欢迎所有有抱负、有野心，脚踏实地，能为自己的梦想而付出足够的努力和行动的人同我们一起奋斗、一起成长！我们重视承诺，言出必行，对于弄虚作假、言而无实的情况零容忍！萌牙可以为你提供：1、有竞争力的薪酬体系！我们正不断创造更高薪资的可能性！优厚的待遇：基本工资（7000-24500）+餐补（300）+全勤（100）+提成+奖金+五险一金+节假日红包+生日福利+员工旅游+部门活动！我们崇尚梯度工资，提供多次调薪机会，你的付出一定和你的收获成正比！2、广阔的发展空间！优先考虑内部晋升，你的舞台足够大！3、有趣、有挑战性的工作内容！初创型企业，期待你从0到1，从1到100的创造力！我们反对一成不变、枯燥死循环的工作模式，只要你敢想敢做勇于奋斗，你施展的平台无限广！4、轻松愉悦的工作氛围！90后团队，扁平管理，弹性工作，自由办公，可以让你轻松融入，给你温暖，教你技能，伴你成长！5、看不完的书！每月不限量购书，帮助你提升知识面，进一步提高工作能力。公司分学习小组，让你在学习路上不孤单，也享受学习竞赛带来的乐趣！6、培训体系！部门[联系人已脱敏]一的指导，品牌CEO进行规模化和板块化的培训。7、冰箱、微波炉、吧台，全天开放的餐厅；花茶、咖啡、零食，豪华丰盛的下午茶，还有阳光房和运动器材！希望给你紧张的工作带来一些帮助！8、其他：双休、带薪年假、节假日福利（不限法定）、生日惊喜、团建活动、业绩奖励、就业补贴等，还有积分兑换的福利库：旅行基金、话剧门票......应有尽有！9、股权期权！在萌牙，每个人都有可能拿到的期权，当前公司的员工持股占比高达33%！面试流程：电话面试(约3-10分钟）+笔试（80分钟以上）+面试（初面+复面）面试须知：1、由于我司面试准备工作较为繁琐，为保证您的面试体验，暂时仅接受电话、短信、邮件邀约后的面试，请见谅！2、面试时须携带纸质简历一份、签字笔一支，请勿遗漏！我们欢迎能够和我们有共同信念的你加入，迎接挑战以及分享成长过程中的快乐以及痛苦！我们不墨守成规，我们勇于创新，勇于挑战，为每个人的口腔健康做出我们的一份努力和贡献！职能类别：数据分析师关键字：数据数据处理数据挖掘统计sql商业战略咨询spss运营[联系方式已脱敏]
宏胜饮料集团有限公司,https://jobs.51job.com/hangzhou-xsq/113241773.html?s=01&t=0,BI数据分析工程师,杭州,16000-20000,3-4年经验,"快速消费品(食品、饮料、化妆品),机械/设备/重工",1000-5000人,岗位职责：1、负责公司管理数据、日常经营数据的整理和分析;2、深入理解业务，通过数据分析为业务团队提供数据支持;3、负责数据仓库的建设，架构设计和落地，实现对公司业务数据化运营的基础支撑；4、负责数据中台建设，设计并实现对BI分析、数据产品开发、算法开发的系统性支持；5、对BI报表实施过程进行跟踪，并对报表进行跟踪，收集意见、展现优化；6、负责数据中台日常监控与维护任职要求：1、计算机、数学或统计学专业本科及以上学历（211和985院校优先）2、3年以上工作经验，其中至少2年BI工作经验；3、熟练掌握BI工具（Qlikview、Tableau、Cognos、FineBI等）相关经验；4、熟悉数据挖掘和建模、数理统计、数据分析以及常用算法；6、对数据敏感、有较强的逻辑思维能力和独立专项分析能力;7、擅长分析和阐述问题，沟通交流能力强，乐于分享，良好的团队合作精神；8、良好的学习与抗压能力，能自我驱动，有强烈的责任感。职能类别：BI工程师数据分析师[联系方式已脱敏]
浙江华鼎集团有限责任公司,https://jobs.51job.com/hangzhou-yhq/121383179.html?s=01&t=0,商品数据分析专员,杭州,6000-9000,3-4年经验,服装/纺织/皮革,10000人以上,岗位职责：1、每月所管辖店铺销售、排名信息收集及分析；2、通过所管辖店铺月度销售数据进行梳理，对数据报表中发现运营存在问题给予数据分析及提出可行性建议；3、通过历年销售数据，结合市场营销状况，预测其发展趋势，对季度销售计划调整提供可靠性依据；4、负责数据查询、整理统计报表；5、协助商品部，负责控制库存和商品调配；6、完成领导交代的其他工作。任职要求：1、专科以上学历，数学、统计等相关专业；2、时尚女装行业数据分析经验三年以上；3、熟练运用EXCEL（函数、数据透视表、宏）；4、严密的逻辑思维能力、对数据敏感、较强文字分析功底5、喜欢并有志于从事数据挖掘、信息分析、市场分析及相关行业的分析研究职能类别：数据分析师关键字：数据分析商品分析商品调拨[联系方式已脱敏]
杭州广科安德生物科技有限公司,https://jobs.51job.com/hangzhou-xsq/122412320.html?s=01&t=0,业务数据分析,杭州,6000-12000,3-4年经验,制药/生物工程,少于50人,1.业务分析和计划-提供多维度的业务分析报告，例如基于医院/科室，疾病Panel/项目，以及二级经销商等的销售业绩和利润分析，进行业务回顾，将数据转化为生意洞察以帮助决策制定销售策略。-根据产品成本和收费标准，制定价格策略，提供建设性的定价建议。-和销售团队合作，建立每月业务预测机制和工具，提供准确细致的业务预测并共同完成相应的计划和回顾工作。-与维修团队合作，建立维修管理的KPI考核工具，协助完成精细化的维修管理。-协助物流团队进行进销存系统的数据整合和分析，协助完成精细化的库存/订单管理。2.绩效管理-公司内奖金计划的制定、沟通以及奖金计算等。-作为业务伙伴，提供销售区域划分、指标制定和销售业绩考核报告。-提供各部门奖金和业绩的分析报告，以保证公司商业策略得以彻底执行。任职要求：1、全日制大学本科，财务相关专业。2、3年以上相关工作经验，熟悉制药或医疗器械领域，IVD工作经验优先。3、数字敏感度高，具备生意洞察力。4、出色的数据分析能力，精通Excel和其他Microsoftoffice工具。5、学习能力强，善于沟通和团队合作。职能类别：业务分析专员/助理临床数据分析员[联系方式已脱敏]
上海中梁物业发展有限公司,https://jobs.51job.com/hangzhou-bjq/123360374.html?s=01&t=0,会计（偏数据分析）,杭州,6000-7500,2年经验,物业管理/商业中心,10000人以上,"工作描述：1、按照规定，定期（月、季、年）核对账目、结账、编制会计报表，并做到报表数字真是、计算准确、内容完整，说明清楚。2、根据公司的经营计划,编制经营财务预算,并负责计划的实施与推进；3、检查、监督公司各部门的预算实施情况,提出合理化建议,确保预算的有效执行；4、正确计算收入、费用、成本。正确计算和处理财务成果，及时上报各项报表，随时为领导提供数据参考。5、负责项目财务分析、绩效考核数据的输出；任职要求：1、会计专业，大专及以上学历，有物业会计经验的优先；2、有国内知名大型物业公司服务管理经验，具备全面的员工培训能力；3、具备良好的组织协调、计划领导及沟通能力；4、熟悉物业法规，基本税法，企业会计制度；职能类别：会计关键字：财务会计数据分析[联系方式已脱敏]"
浙江万维空间信息技术有限公司,https://jobs.51job.com/hangzhou-bjq/123164523.html?s=01&t=0,数据分析师,杭州,6000-8000,1年经验,"计算机服务(系统、数据服务、维修),农/林/牧/渔",150-500人,1、全日制统招本科及以上学历；2、对数据敏感，有较强的逻辑分析能力，具备良好的数据呈现及讲解能力；3.具有快速学习能力，愿意且能高效地钻研某个领域；4、熟练使用数据分析软件。5、较强的文字功底和理解领悟能力，文笔流畅、文字转化能力强；6、新闻媒体专业、统计学专业、有公众号运营经验者优先；7、思维敏捷，有强烈的事业心、责任心和积极的工作态度。职能类别：数据分析师[联系方式已脱敏]
杭州雅未实业有限公司,https://jobs.51job.com/hangzhou-yhq/120642149.html?s=01&t=0,数据分析,杭州,8000-12000,3-4年经验,"服装/纺织/皮革,批发/零售",500-1000人,一、岗位要求1、及时准确完成每周、月、年等各类经营类数据分析工作，为经营决策提供建议2、对货品的生产进度、销售、周转、库存等分析，负责每季产品畅滞销、产品结构等总结与分析3、参与公司订货会等项目的数据分析工作4、商品数据报表模板的建立、修正和完善等二、岗位要求1、数学或统计专业2、有丰富的数据处理经验3、数据统计能力和数据分析和管理能力4、能参与数据分析建模5、行业不限，服装行业优先6、较强的逻辑思维能力职能类别：数据分析师[联系方式已脱敏]
美的集团电子商务有限公司,https://jobs.51job.com/foshan/122557178.html?s=01&t=0,数据分析工程师（BI）,杭州,10000-15000,3-4年经验,"互联网/电子商务,家具/家电/玩具/礼品",10000人以上,岗位职责：1.负责对接需求部门的可视化需求，参与报表和看板的原型设计与评审。结合对公司业务模型以及BI平台的了解，提出报表和可视化看板的解决方案；2.负责需求业务底表的确认，参与数据统计底表的评审；3.负责业务报表和可视化看板的开发和运维；4.参与数据策略的制定，并推进应用落地，为线上线下零售业务赋能。任职资格：1.本科及以上学历，计算机、统计、数学、信息等相关专业，3年以上相关工作经验优先；2.具备较强的数据分析能力和数据敏感性，有电商行业数据相关工作经验者优先；3.熟练掌握永洪BI、FineBI、Tableau、PowerBI等工具，有BI开发项目实战经验者优先。熟悉数据库设计，了解存储过程和函数，有数据ETL经验者更佳；4.有较强的学习能力、沟通理解能力和独自解决问题能力，有一定的创新意识；5.了解报表技术发展趋势，能够主动学习和掌握新的报表技术工具。职能类别：BI工程师数据分析师[联系方式已脱敏]
浙江联运环境工程股份有限公司,https://jobs.51job.com/hangzhou-yhq/123028780.html?s=01&t=0,数据分析(J10572),杭州,4500-6000,3-4年经验,环保,1000-5000人,工作职责:1.定期完成销售内部数据报表；2.完成市场外部数据采集、清洗、挖掘；3.客户群体挖掘、调研；行业动态监控；4.全国政策台账收集；政策内容解读；5.定期市场分析报告、专项分析报告；6.部门数据需求提供；7.领导交办的其他相关事宜。任职资格:1.全日制本科，有相关工作经验者，可放宽学历要求；2.精通EXCEL、PTT等office办公软件；3.较强的逻辑分析能力；4.具备团队协作精神。职能类别：业务分析专员/助[联系人已脱敏]关键字：商务数据汇总分析[联系方式已脱敏]
浙江心怡供应链管理有限公司,https://jobs.51job.com/hangzhou-yhq/120888135.html?s=01&t=0,数据分析支持G00495,杭州,20000-40000,8-9年经验,"互联网/电子商务,交通/运输/物流",5000-10000人,岗位职责：1、仓配物流网络中长期规划，包含开搬扩缩关仓以及配送路由线路优化；2、与供应链部门协同，保障日常与大促仓容需求能力匹配；3、物流全链路成本&时效优化，当前主要聚焦猫超行业，未来会拓展至阿里健康等集团内业务线。岗位要求：1、需要对Excel、PPT使用精通，对Visio、Project、SQL语言有所掌握；2、思维逻辑缜密、条理清晰，能够在Excel表格中搭建简洁清晰测算模型；3、工作内容会更多的和供应链规划&计划、财务分析等部门交互协同。职能类别：业[联系人已脱敏]/[联系人已脱敏]
杭州中威丰安通信技术有限公司,https://jobs.51job.com/hangzhou-bjq/121680059.html?s=01&t=0,数据分析师,杭州,8000-10000,3-4年经验,"通信/电信/网络设备,互联网/电子商务",150-500人,1、构建业务指标体系，负责公司日常报表设计、开发、维护，为业务部门提供多层面数据支持；2、完善用户画像标签，负责公司客户群用户画像分析，优化业务路径；3、根据不同场景特征，向业务部门提供产品、运营等相关数据支持，指导业务发展；4、基于业务场景进行多维度专题分析，为业务决策和产品方案提供数据支撑。任职要求：1、本科及以上学历，数学、统计学、计算机专业优先；2、3年以上互联网数据分析经验，具备统计业务背景，大量数据处理经验，对用户分析、运营分析有深刻见解；3、有一定的创新能力，在以往的数据分析、挖掘等工作中有自己独特的见解；4、具有较强的逻辑思维能力、数据洞察能力和沟通协调能力，拥有强烈的责任心和团队合作精神；5、具有探索精神，从数据中发现价值用以支持决策；6、熟练掌握数据分析工具和技术，比如SQL、R、SPSS、Excel、SAS等；7、熟练掌握统计学方法，较强数学逻辑，对数据有较强敏感度。职能类别：数据采集工程师数据分析师关键字：数据分析数据分析师[联系方式已脱敏]
上海帕科软件科技股份有限公司,https://jobs.51job.com/hangzhou/119732375.html?s=01&t=0,数据分析师,杭州,3000-5000,1年经验,计算机软件,150-500人,1、收集各业务线数据并进行整理，最终形成各部门所需报表；2、针对收集数据进行分析，形成文字性汇报材料；3、为各部门提供数据来源、对数据问题进行解释；4、配合处理公司上线业务的投诉问题；5、协助安排公司例会，并提交会议纪要；任职要求：大专及以上学历，统计学等相关专业优先考虑；工作年限：1年左右，优先应届生可以考虑；需具备能力：对excel、word应用熟练，PPT制作相对美观，对数据有敏感性，做事细心，有良好的沟通能力5、有良好的对外沟通及工作汇报能力。职能类别：业务分析专员/助理[联系方式已脱敏]
吉利科技集团,https://jobs.51job.com/hangzhou-bjq/120631924.html?s=01&t=0,保险数据分析主管,杭州,10000-15000,2年经验,"互联网/电子商务,汽车",少于50人,为公司提供所需的数据分析报告，对公司产品、数据源等进行每月监控和评估；通过对保险业务的理解，建立各类数据分析报表，与业务部门紧密对接收集需求，进行数据分析并提出决策建议；与业务部门协调，针对具体业务问题，参与研究影响客户风险度的潜在因素，进行数据验证并提出改善举措；根据相关异常数据，对区域业务条线人员做追踪辅导，支持数据需求及专项数据分析；负责公司、行业、竞品的情报收集，并根据数据进行运营决策。任职要求：本科及以上学历，保险学、统计学、数学、金融学等相关专业；熟练使用EXCEL，有2年以上数据分析和情报分析等工作经验；较强的沟通和协调能力，严谨的思维和较强的抗压能力；充分的数据敏感度，能从海量数据表现中提炼核心结果，及时分析隐含的变化和问题；优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践；表达能力强，具备优秀的快速学习能力，及团队协作精神。职能类别：市场分析/调研人员[联系方式已脱敏]
杭州金成英特教育科技股份有限公司,https://jobs.51job.com/hangzhou-yhq/123156936.html?s=01&t=0,数据分析专员,杭州,4500-6000,2年经验,教育/培训/院校,150-500人,1、负责各校区的销售数据的汇总及分析；2、根据销售状况，进行周、月度、季度、年度数据报告，为上级领导决策提供数据支持；3、对各学科的业绩情况，进行数据信息分析及建议报告；4、每周根据销售信息反馈，呈现数据分析内容，形成分析报告定，及时监控指标运行情况；5、监督落实执行上级领导颁布的业务政策，保证数据的准确性。任职要求：1、统计、经济学等相关专业，大专及以上学历；2、对数据敏感，熟练掌握办公软件的操作以及数据分析工具的使用；3、具有常规数据分析技能、会操作简单图表。4、能吃苦耐劳，有责任心，为人正直。职能类别：数据分析师关键字：数据分析数据处理统计数据分析师[联系方式已脱敏]
绿城中国,https://jobs.51job.com/hangzhou-xhq/117142906.html?s=01&t=0,数据分析专业管理岗,杭州,20000-25000,2年经验,房地产,5000-10000人,"岗位职责：1.参与BI/全面预算系统实施，与供应商配合完成项目需求分析、系统设计、系统开发等工作；2.负责数据仓库及BI项目的ETL流程规则设计、开发、维护；3.在实施过程中，正确引导客户，及时反馈用户意见、并跟踪问题的解决；4.参与项目后期的技术支持及临时BI分析需求开发。任职要求：1.统招本科及以上，熟悉Oracle，SQLServer等主流数据库产品，熟悉GP者优先；2.2年以上BI报表开发或全面预算项目实施工作经验。有数据仓库和ETL相关开发经验,，熟悉帆软报表开发、kettle或实时数据处理者优先；3.具备良好的服务意识和责任心，较强的学习能力，团队合作能力，沟通协作能力，抗压能力，具备一定的财务知识及房地产行业经验者优先。职能类别：IT经理/IT[联系人已脱敏]"
浙江华海医药销售有限公司,https://jobs.51job.com/hangzhou-bjq/119821096.html?s=01&t=0,数据分析主管,杭州,6000-8000,3-4年经验,"制药/生物工程,批发/零售",5000-10000人,1、负责对商业进销存数据进行核对及监控，保证数据准确性；2、对各项销售数据进行多维度分析，协助领导完成经营分析报告；3、负责更新及维护营销基础数据库，并督促营销相关部门建立并完善终端客户基础档案；任职要求：1、大专以上学历，财务、数据处理等相关专业优先，有医药行业相关工作经验优先。2、逻辑思维清晰，严谨细致，有良好的沟通理解能力和团队协作精神。3、对数据敏感，能够熟练使用Excel各种函数。职能类别：数据分析师数[联系人已脱敏]/[联系人已脱敏]：经营分析SFE数据分析[联系方式已脱敏]
浙江金银丰融资担保有限公司,https://jobs.51job.com/hangzhou-scq/118483658.html?s=01&t=0,数据分析主管（代招）,杭州,8000-15000,3-4年经验,"信托/担保/拍卖/典当,金融/投资/证券",少于50人,本岗位为杭州潮至高科技有限公司代招，公司主要从事冠军、巴宝莉、ATTOS等品牌服饰集合店，开展线上、线下经营，[地址已脱敏]，交通便捷，欢迎优秀的你的加入！1、订货数据分析，买货预算计算以及店铺往年货品盘算2、店铺客订处理，日常配发，退货，系统单据处理，店铺日常沟通，3、新品上市单店规划（波段及货品重组），波段，单款主推4、同区跨区货品整编5、数据监控，货品分析（预计售罄，畅滞销单款可续销周数分析跟进，折扣，目标达成，合理库存预警，连带率，VIP获取）6、数据分析出的结果及时给到业务，业务出具相应的促销政策，及时沟通并跟进活动结果7、终端活动货品准备及监控，新开店货品储备（包括闭店）及调度8、每周一出周报（售罄，品类分析，单款跟进，活动等）9、季末分析单款给开发部做参考数据每月盘点对账职能类别：业[联系人已脱敏]/[联系人已脱敏]关键字：数据分析服装产品库存管理统计商品分析商品[联系人已脱敏]分享
浙江汇信科技有限公司,https://jobs.51job.com/hangzhou-gsq/120778068.html?s=01&t=0,数据分析师,杭州,10000-15000,5-7年经验,"互联网/电子商务,计算机软件",150-500人,1、数据挖掘和清洗；2、根据现有模型进行数据分析，撰写数据分析报告；3、参与模型和算法的开发。任职要求:1、统计学、数学等相关专业大学本科以上学历，硕士优先；2、有扎实的数理统计、数据分析的基础知识；3、对数字敏感，善于沟通；4、至少五年以上数据分析的工作经验，有信用建模方面的实践经验优先。职能类别：数据分析师[联系方式已脱敏]
杭州德同生物技术有限公司,https://jobs.51job.com/hangzhou/117651312.html?s=01&t=0,数据分析员,杭州,7000-14000,2年经验,"医疗设备/器械,制药/生物工程",50-150人,岗位职责：1、负责公司各项运营相关数据分析，对销售数据、管理数据进行统计分析，形成有效报告，提供给相关业务部门；2、结合数据及业务发展状况发现业务潜在问题，能提出建设性的解决方案，辅助业务及时整改；3、负责驱动供应链业务对象、规则的数字化，构建实时、一致、准确、完整的数据底座；4、承担数据分析工具引进及推广应用；5、提供项目数据解决方案，负责研究项目统计分析报告撰写；任职要求：1、生物统计学或统计学相关硕士以上学历；2、有软件包供应链模块（如SCM、MM等）应用实施经验优先考虑；3、能熟练阅读英文专业文献。能熟练使用SAS、STATA、SPSS等统计分析软件。福利待遇：1、五险一金，高温补贴、年终奖金等；2、双休、带薪年假；3、定期体检、团建/旅游、节假日福利、生日福利等；4、提供住宿：小区式住宿环境（拎包入住）。职能类别：生物工程/生物制药[联系方式已脱敏]
红牛公司杭州分公司,https://jobs.51job.com/hangzhou/121311297.html?s=01&t=0,信息部数据分析专员,杭州,5000-6500,1年经验,快速消费品(食品、饮料、化妆品),500-1000人,任职要求：1、大专以上学历，市场营销、经济管理相关专业优先；2、一年以上快消行[联系人已脱敏]相关岗位工作经验优先；3、具备良好的数字敏感性、逻辑思维能力及数据分析能力；4、具备良好的语言表达能力，能够协调办事处；5、具备良好的沟通能力，积极工作态度和良好的团队合作精神；6、熟练电脑及各类办公软件。岗位职责：1、在公司策略制度及SAP规范，及相关流程下，进行相关数据处理，分析；2、按要求定期上报连续的各类进销存报表，同时确保各项报表数据的准确性；3、协助完成阶段性市场分析报告，从中发现问题并对市场分析和策划提供支持和帮助，4、及时完成上级交办的其他临时性工作。福利待遇：1、提供公平、公开、公正的晋升平台，所有管理人员优先从公司内部提拔；2、入职进行免费的带薪培训，专业一对一培训；3、周末双休，带薪年假以及国家法定节假日休息等福利；4、公司为正式员工提供五险一金。职能类别：业务分析专员/助理关键字：数据数据分析[联系方式已脱敏]
北京先进数通信息技术股份公司,https://jobs.51job.com/hangzhou/121497061.html?s=01&t=0,数据分析师,杭州,10000-15000,3-4年经验,"计算机软件,计算机硬件",1000-5000人,岗位职责：1、负责数据平台作业设计、开发、优化、维护；2、日常数据查询、统计和分析工作；3、参与银行数据仓库相关应用系统；4、积累行业知识，理解数据关系、业务数据含义和处理原则，维护数据仓库模型；5、按规范书写相关设计、开发文档；任职要求：1、熟悉LINUX、AIX等操作系统；2、熟悉数据库基础知识；3、熟悉ETL作业开发，有主流ETL工具的开发经验，有informatic、datastage、BODI、kettle任意的一种；4、熟悉数据平台开发流程；5、有SHELL开发经验中优先；6、能够按照业务逻辑开发相关脚本；职能类别：数据分析师[联系方式已脱敏]
